followers count,friends count,retweet count,favorite count,polarity,SubjectivityClass
69,168,0,0,0,
319,347,0,0,0,
70,899,0,0,-0.025,
612,239,0,0,0,
343,466,0,0,-0.077777778,
12380,13614,5,13,0,
0,4,0,0,0.229427083,
0,3,0,0,0.166666667,
286,1,0,0,0.35,
1572,2265,0,0,0,
162,338,0,0,0.1,
1068,765,0,0,0.15,
712,1579,0,0,-0.557142857,
1734,836,0,2,-0.166666667,
292,624,0,1,0,
53587,53686,7,8,-0.125,
228,732,1,1,-0.19,
2389,4880,0,1,0.5,
2227,1620,6,12,-0.111111111,
1689,941,0,0,0,
70,120,0,0,0,
8454,716,0,0,0.338095238,
315,94,0,0,0,
40,143,0,0,-0.225,
4744,4847,4,15,-0.45,
2353,4879,0,2,0,
407,829,0,0,0,
2,36,0,0,-0.131818182,
278,471,1,1,0.5,
4094,4709,0,0,0,
249,196,0,0,0,
81,633,0,0,-0.125,
70,120,0,2,-0.1875,
755,1166,1,0,0,
118,240,0,0,0,
453,2103,0,0,0,
1392,307,0,0,0,
70,120,0,1,0.625,
428,604,2,2,0,
402,551,0,0,0.2,
1291,1765,1,1,0,
178,606,0,2,0,
1,131,0,0,-0.1,
714,1196,0,0,-0.075,
285,354,0,0,0,
52531,1583,11,45,0.6,
101,135,0,0,0.2,
9984,253,3,3,0.1,
3283,856,3,11,0,
0,10,0,0,0,
1458,1615,0,0,0.136363636,
13965,14521,2,3,-0.2,
1361,1193,0,0,0,
18,46,0,0,0,
63,92,0,1,0,
157,446,0,3,0.2,
3715,3991,0,0,0,
2352,272,0,0,0,
498,1366,1,6,0,
1144,2193,0,0,0,
13965,14521,3,2,0,
14,73,0,0,0,
44,221,0,0,0,
255,705,1,1,0,
257,13,25,44,-0.1,
2486,3561,0,0,0,
123,454,0,0,0,
2,154,0,0,0,
5716,5868,0,0,0,
0,89,0,0,-0.033333333,
194638,280,3394,10460,0,
114,247,0,1,0,
212,199,1,1,0,
1165,2347,0,0,0.2,
1683,2367,0,1,0.8,
42387,149,11,154,0.15,
844,5002,0,0,-0.023809524,
1512,1113,0,0,0.45,
6163,6737,0,0,0,
4512,4978,5,8,0,
7,20,0,2,0,
12433,10904,2,1,0.025,
71,171,0,0,0.2,
2075,1966,0,0,-0.2,
3614,5002,0,1,0,
2028,2081,1,1,-0.125,
568,406,0,2,-0.5,
3905,4393,0,0,0,
11411,8600,0,2,0,
1943,1982,0,0,0.2,
44,54,0,0,0,
229,691,0,1,0.5,
91,35,0,0,0,
218,493,0,0,0.5,
175,195,0,3,0,
13,37,0,0,0,
371,675,0,0,0,
72,147,0,0,0.178787879,
127,465,0,0,0,
505,1238,0,0,0.044444444,
16657,861,6,28,0.518181818,
572,1230,0,1,0.233333333,
220,267,0,1,0.128571429,
339,430,0,0,0,
600,195,0,0,0.2,
47,105,0,0,0.136363636,
473,492,0,1,-0.4,
60,610,0,0,0.433333333,
810,165,0,1,0.183333333,
764,1204,0,0,0.5,
15379,15882,1,3,0,
889,1208,0,0,0,
2181,1929,0,5,0,
58,252,0,0,0,
347,725,0,1,-0.5,
69066,5813,18,76,0,
128,224,0,0,-0.166666667,
331,430,0,3,0,
594,427,0,0,0,
10768,8217,60,82,0.3125,
22,109,0,7,0.75,
14827046,6960,34,117,-0.4,
462,363,1,3,0,
326,873,0,0,0,
5697,5916,1,1,0,
1629,4999,0,0,0,
1180,2171,2,2,0,
3855,170,18,48,0,
1872,1467,1,3,0.3,
2856,1130,0,0,0.375,
3294,4988,0,0,0,
2721,2705,3,4,-0.133333333,
228,954,0,0,0.8,
38615,72196,2,2,0.238095238,
1692,4177,0,0,-0.166666667,
11,44,1,1,0.1,
8223,1757,1,1,-0.2,
239,907,2,8,0,
441,869,0,1,0.4,
5565,1948,0,5,0.05,
4874,3376,2,15,0,
4574,131,5,54,0,
1214,405,1,3,0,
5554,5225,0,0,0,
44175,32180,119,524,0,
39340,2601,85,494,-0.4,
120,514,0,1,0,
10100,7406,2,5,-0.166666667,
2987,3004,2,1,0.2,
1451,3686,0,0,0,
84128,83089,1,8,0.2,
4533,2549,399,795,0,
167,849,0,0,0.125,
9,356,0,1,0,
1312,563,0,1,0,
4368,4122,0,1,-0.3,
2712,2005,70,103,0.166666667,
268,343,0,0,0.2,
85,366,0,0,-0.131818182,
143595,1970,59,301,0,
428,534,0,0,0.174242424,
0,0,0,0,0.25,
253,75,0,0,0,
16,15,0,0,0,
433,715,0,4,0,
452,416,0,0,0,
60,206,0,0,0.164393939,
34,290,0,0,-0.2,
18859,18878,0,0,0,
54,169,0,0,0.6,
177,86,0,0,-0.1125,
392,303,0,0,0,
19,2,0,0,0,
169,848,0,0,0,
944,1098,1,2,0.1,
10083,3101,43,82,0,
20699,1934,6,36,0,
12464,12412,0,0,0.15,
19,0,0,0,0.5,
1737,1694,0,1,0,
8670,2175,0,1,0.204166667,
660,892,0,0,0,
5400,5919,6,7,0.45,
29,30,0,2,0,
1489,936,0,0,0.35,
10,18,0,0,-0.071428571,
129,126,0,0,0.1,
1931,5000,0,0,0,
9065,7720,0,0,-0.1,
14545,5278,15,65,0,
20539,2637,0,0,0.118181818,
8822,852,0,24,0,
4,12,0,0,0,
2098,1867,68,99,0.428571429,
4,12,0,0,0.285714286,
10864,11710,0,7,0,
229,691,0,0,-0.166666667,
661,885,0,0,0,
281,884,0,0,-1,
97557,906,238,818,0.245238095,
782,515,0,0,0.068181818,
2713,793,1,1,0.166666667,
0,1,0,0,-0.007142857,
290,316,0,0,0,
11,32,0,0,0.075,
20,193,0,0,0,
84,325,0,2,-0.226666667,
1458461,8720,76,237,-0.083333333,
7958,2219,0,8,-0.5,
316,889,0,0,0,
4467,3758,2,4,-0.15,
329,2112,0,0,-0.3,
2884,3619,0,3,0.285714286,
456,556,0,1,0,
79,737,0,1,-0.5,
233,40,3,10,0.148148148,
196,2017,0,0,-0.321428571,
4099,4257,0,0,0,
10647,35,3,18,0.544444444,
139,635,0,1,0.133333333,
8,36,0,0,0,
4070,4915,0,3,0,
4235,4824,1,0,-0.166666667,
48,80,0,0,0.22,
36752,2608,2,0,0,
21093,3800,1,2,-0.131818182,
587,214,0,0,0,
71,45,0,0,0.5,
322,303,0,1,0,
1186,1011,0,1,0,
887,1628,0,0,0,
72,215,0,0,0.188095238,
97,441,1,0,0,
1096,1423,2,1,0.05,
11,24,0,1,0.122222222,
1397,1623,0,0,0.1,
391,1263,0,0,-0.083333333,
91,279,0,0,0,
183,2446,0,0,0,
761828,6999,25,132,0,
2077,586,0,0,0,
3,96,0,0,0.136363636,
1081,2352,0,0,-0.166666667,
264,410,0,0,0.1,
264,410,0,0,0.1,
11464807,5636,221,1068,-0.083333333,
1614,1592,0,0,0,
273,274,0,0,0,
222,591,0,0,-0.4,
13,113,0,0,0.136363636,
236,517,0,1,-0.1,
6114,4584,0,0,0,
4,87,1,0,0,
11,11,0,0,0,
75,148,0,0,-0.5,
37,40,0,0,0.78125,
2516,4994,0,0,-0.6,
13305,14634,0,4,0.7,
35,238,0,0,0,
5,1,0,0,-0.166666667,
78,281,0,1,0.433333333,
30980,931,11,35,0.5,
495,1387,0,5,-0.166666667,
118,104,1,1,0.175,
370,405,0,6,0,
8358,9100,0,0,0,
393,1050,0,1,0,
79,513,0,1,0.5,
3356,4476,0,0,0,
335,137,0,1,0,
135,1192,0,0,-0.05,
9023,9153,2,7,0.5,
5758,1152,0,1,0.5375,
590,376,0,0,0,
194,71,0,0,-0.15,
1503,4181,1,1,0.4,
213,99,0,0,-0.15,
59,76,0,0,0.05,
365,562,0,0,0,
7435,7805,2,3,0,
602,1452,0,0,0,
876,1597,0,0,-0.041666667,
23,113,0,0,0,
2300,1234,0,3,0.25,
960,2559,0,0,0,
3278,3352,0,1,0,
13,4,1,0,0,
43,67,0,0,0.166666667,
141,47,1,2,0.7,
279,448,0,1,-0.083333333,
119,175,0,0,0.013888889,
1249,1192,1,1,0,
15,127,1,1,0,
251,468,0,0,-0.7,
176,40,0,1,0,
0,3,0,0,0,
1387,341,0,0,0.312121212,
120,212,0,0,0,
224514,100818,2,3,-0.1,
1126,177,1,3,0.303571429,
709,816,0,1,0,
180,1747,0,0,0,
0,5,0,0,0.3,
136,265,0,0,0,
81,87,0,0,0,
936,3889,1,1,0,
40,69,0,0,0,
5,55,0,0,0.333333333,
5238,635,0,3,-0.083333333,
453268,18942,33,111,-0.083333333,
339,780,0,1,0.4,
612,2618,0,2,0,
1329,1899,0,1,-0.3,
263,389,1,7,0.458333333,
844,5002,0,0,0,
59709,8329,293,554,0.25,
4,0,0,0,0,
3614,2736,1,4,0.285714286,
254,427,0,0,-0.107142857,
301,322,0,3,0.093181818,
105,921,0,0,0,
149,545,1,2,0,
301,322,0,2,0.328787879,
1702,1814,1,2,-0.25,
142,469,0,0,0.1,
188220,774,1,0,-0.181818182,
1076,353,0,1,0,
2141,819,0,0,0,
1335,3187,17,17,0,
1,0,0,0,-0.4,
9,37,0,3,0,
3610,3471,0,1,0,
3855,170,1,9,0,
577,1210,0,0,0,
2988,1740,0,0,0,
8353,8620,0,0,0,
174,264,0,0,-0.145833333,
23,69,0,0,0,
2350,1655,0,0,0,
177,147,6,16,1,
2453,3171,1,1,0,
552,872,0,0,0,
508,251,0,0,0,
379,985,0,0,0,
215,436,0,0,0,
1320,981,1,3,0,
14,125,0,3,0.8,
41,82,0,0,0,
2148,2182,0,0,0,
11,243,0,0,-0.15,
666,1585,0,0,0.5,
33,407,0,0,0.285714286,
1492,3201,0,1,0,
2260,3571,2,2,0,
4263,506,4,13,0,
705,811,0,3,0,
0,11,0,0,0.136363636,
16,15,0,1,0.390625,
4711,3902,4,2,0,
0,0,0,0,0.232142857,
53587,53686,6,6,0,
555,668,0,1,-0.2,
3642,4839,2,3,0,
843,1945,0,0,0,
8040,1,1,8,-0.166666667,
1622,433,0,0,0.033333333,
3078,1829,0,1,0,
1365,2313,0,1,0.1,
1285,17,0,0,-0.5,
510,460,0,0,0,
781,870,0,1,0,
79889,6576,246,1311,-0.125,
9439,875,0,19,0.2,
43,1,0,0,-0.5,
3,46,0,0,0,
9,54,0,1,0,
0,0,0,0,0,
329416,185440,1,2,-0.1,
4355,644,2,1,0,
1826,925,0,0,0.5,
828,1354,0,0,0,
3,10,0,0,0.6,
828,1354,0,0,0,
527,1377,0,0,0,
1113,1791,0,0,0,
1710,4387,1,7,-0.166666667,
22,20,0,0,0.136363636,
26720,730,0,1,0,
4461,4949,0,0,0,
154,355,0,0,0.2,
145,393,1,1,0,
204,208,0,3,0,
450,852,0,0,-0.714285714,
3,10,0,0,0.6,
23,69,0,0,0,
2806,585,2,5,-0.1,
65,404,0,1,0,
988,1491,0,0,0,
63,364,0,1,0,
3119,4959,0,1,0,
266321,436,4,10,0,
4887,5348,1,3,0.5,
9487,7772,0,1,0.345454545,
44,95,0,0,0.136363636,
23,69,0,0,-0.131818182,
6664,5874,0,0,0.433333333,
147310,248,0,2,0,
36,824,0,0,0.1,
306,610,0,0,0.25,
1291,1765,2,1,0,
2113,1,4,15,0,
242,4986,0,0,0,
720,4983,0,0,-0.2,
7728,958,1,1,0.1,
1754,4772,0,2,0,
1557,1606,4,12,0.5,
23,69,0,0,0.136363636,
882,1298,0,0,0,
2885,1910,0,0,0.4,
113,339,0,0,0.066666667,
3403,4986,0,0,-0.2,
17,106,0,0,0,
3,79,0,0,0,
3579,3240,0,0,-0.166666667,
14827048,6960,32,174,-0.1,
620,595,5,9,0,
1352,220,2,5,0,
9538,2139,7,13,0.5,
2210,271,0,2,0.3,
31814,653,3,0,0,
10821,3689,1,2,-0.087878788,
17442,498,0,24,-0.125,
161,1812,0,0,0,
1,24,0,0,-0.131818182,
3738,4944,3,9,0,
366,211,0,0,0.2,
932,1161,0,0,0.166666667,
942,1138,0,0,0,
3209,4493,0,0,0,
90,48,0,0,0,
969,829,0,1,0,
317,371,0,0,0,
3276,877,0,1,-0.1,
244,26,0,0,0,
871,591,0,8,0.2,
95,363,0,0,0,
33072,1903,8,16,0,
1029,606,1,3,0,
451,177,0,0,-0.2,
335,3096,0,0,0,
7244,7277,1,6,-0.5,
76179,56374,663,750,-1,
71,203,1,0,0,
781,870,0,1,0,
324,266,0,1,-0.166666667,
4566,5018,1,2,0,
199,193,0,0,0,
1,93,0,1,0.142857143,
508,992,0,0,0.425,
34,692,0,0,0.5,
7691,1916,11,44,0.1,
31,346,0,0,0,
7,54,0,0,0,
1386861,4769,11,70,0,
5123,5626,0,2,0,
24,84,0,0,0,
6,55,0,1,0,
3408,213,1,7,1,
543552,1065,7,82,0,
299,351,0,0,0.1,
27,87,0,0,0,
2382,2506,0,2,0,
26,155,0,0,0.1,
21379,7161,3,5,0,
113,443,0,1,0.214285714,
445,436,0,0,0,
569,233,0,0,-0.2,
4566,5018,1,2,0,
177,170,0,0,0.2,
23543,2384,12,24,0.4,
538,1506,0,1,0,
198,130,0,0,0.2,
0,5,0,0,0.4,
99,190,0,0,0,
1878,4676,1,1,0,
10857,8225,10,32,-0.166666667,
379762,1513,75,303,-0.025,
279,502,0,0,0,
393,758,0,1,0,
699,3968,0,0,0,
40095,26,45,871,0.08,
2571,217,0,1,0.136363636,
185,1411,0,0,0.55,
1991,67,0,5,0,
2023,5001,0,0,0,
105,271,0,0,-0.4,
178,459,0,0,0,
34,692,0,0,0.5,
696,911,1,3,0,
1340,2252,0,0,0.3,
32736,1999,98,604,0,
297,404,0,0,0.136363636,
393,758,0,0,0.040178571,
0,10,0,0,0,
624,528,0,0,0.25,
60,33,0,0,0,
5132,57,0,3,0,
460,2152,0,0,0,
2547,3231,0,1,0.2,
326,873,0,0,0.25,
2385,4995,0,1,0.2,
397,754,0,2,0,
34,203,0,0,0,
9502,8875,1,0,0,
92,528,0,0,0.136363636,
3473,5000,0,0,0,
444,598,0,0,0,
909,3234,0,0,0.044444444,
22756,21891,1,0,0,
141,198,0,0,0.136363636,
128,546,0,1,-0.131818182,
111,192,0,0,-0.0125,
73,600,0,0,0,
0,4,0,0,0.227272727,
19672,6605,1,9,0,
474,974,0,0,0,
93,109,4,9,0,
69,78,0,0,0,
1029,2532,0,0,0.2,
67,210,0,0,0,
969,829,1,1,0,
1148,1946,0,0,0,
669,697,2,6,-0.05,
2,2,0,0,0,
90643,80858,2,7,0,
12,245,0,0,0.136363636,
969,829,0,0,0,
1279,1827,1,15,0.068181818,
5249,4856,0,0,0.068181818,
931,1471,1,1,-0.05,
13201,1699,59,384,0,
2,13,0,0,0,
68,176,0,0,0,
0,0,0,0,0,
94659,1893,4,26,0,
58238,573,98,388,-0.125,
461,199,1,0,0.25,
298,2357,0,0,0.25,
305,227,0,1,0.136363636,
2,65,0,0,0,
5096,5018,0,0,0.136363636,
1242,128,3,3,0.033333333,
486,1013,0,0,0,
24128,14474,0,3,0,
8736,8695,0,1,0.2,
27,158,0,0,0,
15,0,0,0,0.047222222,
53,81,0,0,0.25,
469,1308,0,4,0.5,
147,479,0,0,0,
851,939,0,0,0,
123502,111524,96,183,0,
2279,2083,0,3,0.136363636,
1198,2289,1,0,0,
128,546,0,1,0.136363636,
6520,7745,0,0,0,
2189,1235,0,0,0,
19,115,0,0,0,
5,120,0,1,0.136363636,
78525,1549,4,7,0,
11120,283,1,0,-0.166666667,
1681,2214,0,0,0.194444444,
3478,3821,0,1,-0.3,
116,368,0,0,0,
42,490,0,0,0.136363636,
128,546,0,1,0.136363636,
393,247,1,3,0.2,
5145,5108,1,0,0.068181818,
1,10,1,2,0,
1436,2176,0,1,0,
70,332,0,0,0.136363636,
126,284,0,1,0.45,
3521,4882,0,0,0.136363636,
4894,2547,10,40,0.1,
1982,2840,0,1,0.7,
293,575,0,0,0,
121,668,0,0,-0.041666667,
4905,5369,0,0,0.118181818,
17986,2030,4,11,0,
154,355,0,0,0.136363636,
4461,4452,0,0,-0.166666667,
1489,936,0,3,0,
73,1021,0,0,-0.083333333,
183,1032,0,0,0.25,
455,1264,0,0,-0.131818182,
5477,4474,0,2,0.5,
216,229,0,0,0,
833,793,0,0,0,
0,84,0,0,0.136363636,
240,482,0,0,-0.375,
3592,4431,0,1,0,
1573,2768,0,2,0.3,
455,1264,0,1,0,
42,490,0,0,0,
213,685,0,0,0,
1991,3695,0,0,0,
1683,1597,0,0,0,
2386,305,0,0,0,
2,7,0,0,0,
32950,149,93,199,-1,
28,251,0,0,0,
270,761,0,0,0,
340,127,0,0,0,
3191,3172,0,0,0.2,
303,1162,0,0,0,
1566,1491,0,0,-0.131818182,
21,221,0,0,0,
26,108,0,0,-0.1,
1,13,0,0,-0.2,
6382,1491,1,2,0,
1619,2241,0,0,0,
5020,389,3,7,0.3,
946,1414,0,0,0,
88345,31246,12,14,0.2,
39,61,0,0,0,
61,673,0,0,0,
270,761,0,0,-0.131818182,
1333,1790,0,2,0.2,
27668,325,31,251,0.2,
47,31,0,0,0,
85311,23669,149,1371,0,
3229,3709,0,0,0,
76,142,0,0,0.366666667,
63,119,0,0,-0.225,
6714,2518,0,3,0,
1797,1942,1,3,0.125,
235,806,0,0,0,
101262,2703,4,208,0.1,
13972,13907,10,13,0.142857143,
556,791,0,2,-0.1,
56,1025,0,0,0.136363636,
3650,4995,0,0,0,
72,77,0,0,0,
2899,3443,0,2,0.333333333,
367,468,0,4,0,
106,154,0,0,0,
19394,17678,8,12,-0.15625,
6,79,0,0,0,
235,806,0,0,0.136363636,
20960,14444,0,0,0.2,
87,24,0,0,0,
110,449,0,1,-0.1,
6,99,0,1,0.266666667,
27022,1782,25,84,-0.041666667,
8304,1818,1,17,0.5,
1038,4922,1,1,0,
370,473,1,0,0.2,
41,178,0,0,0,
6,99,0,1,0,
80611,53,102,226,0.2,
1099,1239,0,0,-0.5,
1724,4931,1,1,0.8,
2268,138,0,0,0.5,
10150,2647,1,15,-0.1,
60,212,0,1,-0.166666667,
41,146,0,0,0.241071429,
4377,4511,0,0,0,
4198,4536,14,73,1,
5476,1647,6,7,0,
61,950,0,0,-0.083333333,
4,13,0,0,0.7,
1618,1633,2,0,0,
4,3,0,0,0,
3140,4285,0,0,0,
221,400,6,39,0.425,
11,23,0,0,0.5,
127,563,0,0,-0.25,
1680,1911,0,0,0.136363636,
876,1597,1,0,0,
33928,30503,5,20,-0.5,
3939,6901,0,0,0.6,
65,678,0,0,0,
44,185,0,0,0,
77,91,0,0,0,
375,278,0,5,0.044642857,
4009,777,0,3,0.025,
130,250,0,1,0,
179,733,0,0,-0.131818182,
13567,14943,0,0,-0.5,
398,463,0,0,0,
2841,1007,0,1,0.05,
2824,1188,0,1,-0.05,
819,8,1,2,0,
341,79,0,0,0,
233,188,0,0,-0.133333333,
1140,1085,0,0,0,
5758,1152,0,3,0.5375,
5076,1818,1,0,0.45,
48591,199,1,2,0,
73473,364,8,18,0,
126,752,0,0,-0.5,
68,271,0,0,0.083333333,
179,733,0,1,0,
179,733,0,0,0.136363636,
1489,936,0,1,-0.1,
121,668,0,0,0.5,
13039,13264,0,1,0,
73,54,0,0,-0.166666667,
1035,3815,0,0,0,
8042,7506,0,0,0,
20,48,0,1,0,
79,4295,0,0,0.5,
2650,3914,1,0,0.285714286,
8217,1339,0,0,0.1,
22744,22298,4,14,0,
145,226,0,0,0.225,
401,1428,0,0,0,
88,581,0,0,0.65,
17558,14818,13,11,0,
352,133,10,35,0.375,
664,2685,0,1,0.1,
270,591,0,0,-0.1,
810,1739,0,0,0.233333333,
19229,14607,0,0,-0.131818182,
5,7,0,0,-0.25,
678,1323,0,0,0,
3,37,0,0,0,
350,45,0,0,0,
4087,2639,0,2,0,
6193,3987,2,2,0.161904762,
636,2177,0,0,0,
4009,3837,0,4,0.25,
11955,880,1,8,0,
5048,1746,1,9,0,
694,80,0,1,0,
1539,2871,0,1,0.2,
96,1945,0,0,0.05,
396,1300,0,0,-0.1875,
1528,1776,4,6,0,
3596,3295,1,1,0.2,
214,396,1,4,0.285227273,
1417,1403,2,2,0,
7923,7997,0,0,0,
1894,1907,1,1,0.3,
167257,3375,71,188,0,
1179,710,0,1,0.7,
280,568,0,0,0,
30,111,1,5,0,
848,1356,0,0,0,
402,765,0,0,-0.175,
158,1088,0,0,-0.1,
1126,2451,1,1,-0.05,
18,3,0,0,0,
698,127,0,0,-1,
8,68,0,0,0,
2207,968,0,0,0,
1680,1911,1,0,0.136363636,
774,729,0,0,0,
2970,301,0,2,0.333333333,
1271,3280,0,0,0,
297,5,0,0,-0.35,
595,1740,0,0,0,
7923,7997,0,0,0,
571,247,0,0,0,
960,285,1,2,0,
0,6,0,1,0.25,
139,75,0,0,0.5,
46,169,1,1,0,
9308,10242,0,2,0.487777778,
16262,15286,0,2,0,
112591,3298,19,31,0,
139,75,0,0,0.5,
13338,1186,0,8,0,
46,184,0,0,0,
12706,846,1,1,0.25,
5,124,0,0,0,
4,39,0,0,0,
14422,14180,24,30,0.2,
227424,11084,62,214,-0.35,
7,101,0,0,0.2,
350048,1377,21,56,0,
19,432,0,1,-0.0625,
5,97,0,0,0,
19,432,0,1,-0.0625,
430,1427,0,0,0,
5325,5695,7,5,0.125,
2748,1402,1,2,0.5,
82,439,0,0,0,
5155,5394,0,0,0.125,
2,83,0,0,0,
240,267,0,0,-0.15,
18814,17063,26,50,-0.166666667,
2109,5000,0,1,0,
7,101,0,0,0.2,
38561,3814,4,15,0,
3182,3295,0,0,-0.25,
738,968,0,1,0.2,
35484,38787,23,29,-0.05,
131,712,0,0,0,
12,17,1,1,0,
217,110,0,0,0,
116,368,1,0,0,
651,571,0,1,0,
2335,977,1,2,0,
21,269,0,0,0,
7,12,0,0,0.8,
1804,1943,1,2,-0.4,
3553,632,0,1,0.15,
217,110,0,0,0.2,
131,55,0,0,0,
90,10,0,0,0,
45,9,0,0,0.041666667,
2,53,0,0,0.136363636,
33652,16341,0,0,0,
54,183,0,0,0,
335,200,0,0,-0.015151515,
359,671,0,0,0.1375,
724,1188,0,1,0,
2119,1999,0,0,0.55,
359,671,0,0,0,
50,214,0,1,-0.131818182,
2399,2754,0,1,0.25,
483,610,0,0,0,
121,133,0,0,0,
399,1584,0,0,0.2,
72,215,0,0,0.188095238,
126,140,0,1,0,
169,297,0,0,0,
0,21,0,0,-0.125,
7803,8580,0,0,0.75,
569,1657,0,0,0.4,
878,416,0,0,0.1,
825488,371,676,1888,0.2,
807,1522,0,2,0,
1829,2522,0,0,0,
1092,1116,0,0,0,
7520,472,0,0,0,
93,394,0,0,0,
11167,10562,1,1,0.136363636,
240,267,0,0,0,
6,76,0,0,-0.25,
20,87,0,0,0,
1584,2481,0,2,0,
0,15,0,0,0.05,
378,1898,1,1,0,
219,1517,0,0,-0.072222222,
2743,3943,0,0,0,
3178,605,0,17,0,
12,149,0,0,0.136363636,
333,536,0,0,0,
495,792,1,1,0.266666667,
290,454,2,9,0.4,
354,1243,0,0,0.5,
127911,1123,3,2,0,
1183516,2281,11,77,0,
5758,1152,1,4,0.5375,
96,219,0,0,0.043333333,
20185,15574,7,3,0.5,
12,5,0,0,-0.175,
349,2842,0,0,0,
172,879,0,0,0,
19,26,0,0,0,
3016,4147,0,0,0.433333333,
1,43,0,1,0,
56,4,1,2,-0.25,
921,894,0,1,0,
642,631,0,2,0,
3296,4070,0,2,-0.166666667,
1517,3136,0,0,0,
12215,774,0,0,0,
237,1464,0,0,0.2,
227184,680,14,157,0,
5,47,0,0,0.25,
515,969,1,2,0,
1181,978,0,0,0,
53,126,1,0,0,
1,43,0,0,0,
3094,1878,2,4,0.25,
1170,1946,1,1,0,
74,378,0,0,-0.131818182,
32,195,0,1,0,
2106,2409,1,7,0.225,
815,5002,0,0,0,
107834,107848,13,33,0,
9,31,0,0,0,
126,221,0,0,0,
74,378,0,0,0,
815,5002,0,1,0,
132,226,0,0,-0.075,
803,807,0,1,0.041666667,
63358,1928,10,124,0,
534,1420,0,0,0,
9308,10242,2,2,-0.1,
74,378,0,0,0.136363636,
368,336,0,0,0.166666667,
2814778,6,776,3387,0,
2814778,6,1817,5506,0.136363636,
2744,3619,2,3,-0.45,
2814778,6,1980,5859,0,
199160,510,32,130,0,
146,0,0,0,0.05,
2814778,6,2436,7414,0,
939,590,2,5,0.1,
7,70,0,0,0,
311843,118933,66,178,0,
4161,4884,0,1,0,
1324,1303,0,0,0.25,
2484,836,8,37,0.633333333,
393,266,0,0,-0.5,
1152,131,0,0,0,
3856,41,10,23,0,
1939,4771,0,0,-0.1,
88444,28,5,3,0,
37,185,0,2,0,
507,824,1,7,-0.044444444,
2553,1117,0,4,0.45,
82888,13053,3,8,0.5,
1275,2354,0,0,0.2,
44,330,0,0,-0.5,
20,16,0,0,0,
1829,2522,0,0,0.1875,
140,427,0,0,0,
44,330,0,0,0,
72680,63041,55,176,-0.131818182,
2126,40,0,1,0.357142857,
125,323,0,2,0,
227424,11084,41,193,-0.377777778,
1908,2537,0,1,0,
605,2163,0,0,0,
584,1441,0,0,0,
167,374,0,0,0,
397,1290,0,1,0,
428,648,1,4,0.246753247,
585,454,0,1,0,
115,229,0,0,0.357142857,
1577,178,5,5,0.8,
2651,4010,0,2,0,
498,1245,0,0,0.220833333,
29,65,0,0,0,
4383,4829,0,0,0,
100,205,0,0,0,
73,115,0,1,-0.3,
297,731,5,11,1,
52,138,0,0,0.1,
48,345,0,1,0,
196,564,0,0,0,
44729,23852,6,5,0.2,
5764,5125,1,1,0,
3215,2376,0,0,0.416666667,
4,12,0,0,0,
150,341,0,0,0,
15,9,0,0,-0.181818182,
2111,871,4,8,0,
139,185,0,0,-0.857142857,
249,252,0,0,-0.7,
0,7,0,0,-0.3125,
72388,65856,286,783,0,
5,183,0,0,-0.5,
2359,227,2,2,0.2,
8,15,0,1,0,
42,172,0,3,0,
75,447,0,0,-0.15,
437,743,0,0,0,
17490,491,2,4,0.5,
4942,5440,0,1,0.2,
103,366,0,0,0,
1426,1829,2,1,0,
74514,70679,210,192,0,
112,173,0,0,0.5,
12,48,0,0,-0.5,
4,65,0,0,0,
15438,12269,12,19,-0.125,
111,152,0,0,0,
27825,1774,0,1,0,
1088,2096,1,3,0.175,
13611,766,0,2,0,
1177984,543,2,32,0.352380952,
125386,49,0,7,0.352380952,
2640,2359,0,0,0,
3743,4922,245,134,0.55,
38,29,0,1,0,
9436,10346,1,2,0,
449,801,0,1,0,
25,662,0,1,0.8,
198,267,0,1,0,
1386,774,0,0,0.1,
33,33,1,1,0,
15403,1996,6,24,-0.15,
248,339,0,0,0.4,
3283,4810,1,2,0,
2062,2446,4,13,0,
2,27,0,0,0.1,
3114,4650,1,1,0.2,
86,631,0,1,0,
55,310,0,0,0,
15233,6836,0,2,0,
962,422,0,0,0,
57,220,0,3,0.1,
13,38,0,0,0.2,
267,963,0,1,0,
23,267,0,0,-0.2,
6304,6550,1,4,0,
192,433,0,0,0,
5,0,0,0,0,
5,0,0,0,0,
896,4267,1,2,0,
1048684,573,6,13,0,
86617,2013,0,0,0,
163,898,0,0,-0.3,
7509,8257,0,0,0,
2386,3914,1,1,0,
1539,7,1,3,-0.1225,
953,1396,0,1,0.5,
6,13,0,0,0.233333333,
1797,1086,0,0,0,
168,58,1,2,0.136363636,
232,527,0,0,0.357142857,
463,1418,0,0,-0.5,
2,10,0,0,0,
560,832,0,0,0.303333333,
231,449,0,0,0.4,
2586,2566,14,17,0.1,
214857,691,250,702,0.2,
679,445,0,0,0,
1092,1092,0,4,0,
314,50,0,0,-0.25,
194,531,3,5,0,
30328,1082,10,27,0,
393,66,0,0,0,
1701,2012,0,0,0,
851,938,0,1,0.4,
393,66,0,0,0,
393,66,0,0,0,
393,66,0,0,0,
130,29,0,0,0,
1443,3737,0,2,0,
177,309,0,0,0.3,
553,500,0,0,0,
57,321,0,0,0,
131,538,0,0,0.5,
847,960,0,0,0.65,
6842,159,0,0,-0.3,
500,124,0,0,0.035714286,
