followers count,friends count,retweet count,favorite count,polarity,SubjectivityClass
364,1624,0,0,0.10416666666666666,1
321,112,1,1,-0.08333333333333333,2
294,349,0,0,0.0,0
1211986,985,641,2086,0.13636363636363635,1
13911,13943,2,3,0.0,0
8447,8994,0,0,0.0,2
68,178,0,2,0.1,2
82,1013,0,0,0.0,0
67,192,0,0,0.0,0
258,489,1,3,0.11666666666666665,0
3123,3563,0,1,0.13636363636363635,1
2337,920,0,0,0.775,2
62,95,0,0,0.36818181818181817,2
460,1879,0,1,-0.5,2
40,109,0,0,0.0,0
3893,578,0,0,0.1,0
7010,7431,0,1,0.0,0
9435,10270,0,0,0.0,1
791,638,0,0,-0.375,2
14,15,0,1,0.25,1
182,141,0,0,0.0,0
749,2265,0,0,-0.2,0
395,275,0,0,0.0,0
1255,2044,0,0,0.0,0
531,546,2,3,0.75,2
103,1346,0,1,0.13636363636363635,1
253,211,0,12,0.0,0
8,129,1,2,0.0,0
178,546,0,2,-0.08035714285714286,1
1007,849,0,4,-0.6999999999999998,2
891,1767,0,0,0.0,0
1290,343,0,0,0.1,0
5321,661,0,0,0.1,0
4232,828,5,16,-0.4,2
5146,695,1,3,0.0,1
67,140,0,1,0.25,0
15652,16561,3,4,0.0,0
274,486,0,0,0.0,0
1494,2043,0,0,0.0,0
33932,457,26,69,0.0,0
85,275,0,0,0.0,0
491,422,0,0,0.0,0
619,535,0,0,0.2,0
1542,1871,0,0,0.0,0
260,499,0,0,0.25,0
2912,2236,1,1,0.0,0
618,1129,1,2,0.1,2
11,58,0,1,-0.125,0
552,1169,0,0,0.41818181818181815,2
11983,809,0,0,0.3333333333333333,2
2371,2825,0,1,-0.05,0
60,758,0,0,0.35714285714285715,1
1821,3288,4,14,0.13636363636363635,1
6265,6054,0,0,0.0,0
256,1409,0,0,0.1,0
9511,2630,94,172,0.2372727272727273,0
29799,5295,882,2956,0.0,2
264,297,0,0,0.0,0
314,29,17,44,0.0,0
234,352,0,0,0.25,0
1268,1852,0,0,0.0,0
1325,2657,0,0,0.1,0
44,269,0,0,0.53,2
4485,4628,0,1,0.0,0
5853,5437,1,0,0.11818181818181818,1
962,1196,1,32,0.0,0
3096,4576,1,4,0.0,0
131,156,0,0,0.0,0
1385,2495,7,4,0.0,0
2189,1235,0,0,0.2,2
3803,1986,3,7,0.0,0
611,105,4,7,-0.2,0
396,1447,0,0,0.0,0
1497,1591,1,2,0.5,1
432054,91,5,13,0.17045454545454544,1
9159,6291,0,1,-0.4000000000000001,2
99706,9231,1,12,0.0,0
22422,3276,14,47,0.0,0
103834,862,1,4,0.0,0
10176,10002,1,4,-0.4,2
6107,6495,0,1,-0.06666666666666668,0
7616,500,4,13,0.1,0
6129,6171,0,0,0.0,0
1222,1150,7,15,0.0,0
9,216,0,0,0.0,0
627,662,0,0,0.3,2
152,150,0,0,0.0,0
2,80,0,0,0.0,0
245,29,0,1,0.21666666666666667,1
4543,886,1,0,-0.1,0
2204,2480,0,0,0.0,0
4554,3834,6,16,0.0,0
1482,1329,1,8,-0.3,0
991,1670,1,1,0.0,2
551,1571,0,0,0.0,0
1115,898,1,1,0.30000000000000004,2
3,8,0,1,0.4,1
240,273,0,3,0.0,0
3567,2957,2,1,0.26666666666666666,1
13494,11381,1,1,-0.125,0
7405,7475,2,3,-0.45,1
58287,2345,9,13,0.2,0
499,888,0,0,0.2,0
189,346,0,0,0.325,1
3430,3168,0,0,-0.5,0
2339,749,22,141,0.0,0
499,888,0,0,0.0,0
2182,3246,0,2,0.5,1
38,97,0,0,0.0,0
177835,3656,50,185,0.36818181818181817,2
43,342,0,0,0.0,0
79,137,4,1,-0.5,2
5532,3088,0,1,-0.1555555555555556,0
9730,10577,8,18,0.0,0
85,134,0,0,0.0,0
0,24,0,0,0.0,0
64,263,0,1,0.0,0
102911,1113,446,1688,0.0,2
3209,4682,0,0,0.0,0
43,145,0,1,0.25,2
1469,587,0,4,0.0,0
4,47,0,0,0.0,0
5899,5043,0,1,0.2372727272727273,0
78,606,0,1,0.13636363636363635,1
3080,1245,26,72,0.0,0
696,4431,0,0,0.0,0
172,467,0,0,0.0,0
3804,4863,1,7,0.3666666666666667,1
73912,1265,5,22,0.35714285714285715,1
83,9,0,0,0.09318181818181816,1
1583,1685,0,0,0.5,2
242,524,0,3,0.55,2
320,849,0,0,0.0,0
128,246,0,0,0.0,0
29,55,0,0,0.0,0
958,1086,0,0,0.2125,2
263,389,0,3,0.3,2
28,49,1,2,0.5,2
155,91,1,1,0.0,0
1583,1685,0,0,0.0,1
2385,1637,2,14,0.0,0
45,364,0,0,-0.5,2
4526,1343,1,3,0.25,2
18133,1367,3,10,0.0,0
986,2103,0,0,0.0,0
7,5,0,0,0.0,0
1364,1702,0,2,-0.16666666666666666,0
373,1119,0,0,0.0,0
295,608,0,0,0.1,0
0,6,0,0,0.25,1
52031,428,2,1,0.1,0
49,310,0,0,0.0,2
753,485,0,3,0.0,0
7,5,0,0,-0.3499999999999999,0
1028,8,1,1,0.5,1
176143,1262,2,4,0.0,0
799,578,0,0,-0.04999999999999999,0
1888,4699,1,1,0.0,0
206,157,0,0,0.3615384615384616,0
2942,5004,0,1,0.0,0
691,834,0,0,0.0,0
1,7,0,0,0.0,0
2806,4936,0,0,0.0,0
5460,5925,4,6,0.0,0
722,883,0,5,0.0,0
93877,112,3461,9667,0.0,0
56,4,1,2,0.21428571428571427,1
1517,1581,0,0,-0.17500000000000002,2
5758,1152,0,6,0.5375,2
541,354,0,1,0.05,0
1110,69,1,5,-0.013749999999999998,1
1,8,0,0,-0.25,2
24,109,0,0,0.3033333333333333,0
15360,2407,2,5,0.0,0
152,245,0,3,-0.16666666666666666,1
11194,1908,2,1,0.0,0
29799,5295,759,1353,0.0,0
671,332,0,1,0.0,0
3868,3898,0,0,0.0,0
456,236,0,0,0.7,2
3151,4825,1,8,0.0,0
0,4,0,0,0.0,0
10132,10810,0,1,0.0,0
5377,2172,0,0,0.0,0
1,8,0,0,-0.25,1
184908,38066,56,134,0.4,2
1062,615,0,8,0.0,0
4753,525,1,17,0.1,0
1491,2529,6,6,0.1,0
116,538,0,0,-0.125,2
609,958,0,3,0.0,2
889,1989,0,0,-0.125,0
8,60,0,0,0.7,2
19,36,0,0,0.2857142857142857,1
343,160,0,1,0.0,0
1156,1391,0,0,0.5,1
1002,1301,1,4,0.0,0
165,701,0,0,0.0,0
12151,13357,0,1,0.45,2
278,358,0,0,0.5,1
3039,222,0,1,-0.1,0
67,236,0,0,0.0,0
4112,2915,3,50,0.06666666666666668,1
17960,124,1,13,-0.16666666666666666,1
2166,2501,0,1,-0.6666666666666666,2
126,348,0,0,0.0,2
2540,3247,0,4,-0.6,2
18312176,981,11,65,0.0,0
10706,10895,0,0,0.0,0
241,450,0,0,0.8125,2
12181,12345,0,0,0.0,0
62353,55289,0,0,0.0,0
43,160,0,0,0.1930555555555556,1
907,1458,0,0,0.0,0
774,2259,0,0,0.0,2
156097,90180,66,135,0.35714285714285715,1
372,564,13,48,0.0,0
15913,568,0,1,0.5,1
2961,2201,0,0,-0.1875,1
25935,25946,2,1,0.4666666666666666,2
57,62,0,0,0.0,0
9,60,0,1,0.0,0
3802,3623,1,1,0.16818181818181818,1
887,701,0,1,0.1875,1
302,210,0,0,0.0,0
3883,4931,0,2,0.0,0
109,236,0,0,0.0,0
510,518,0,0,0.0,0
501,491,0,0,0.0,0
343,378,0,0,-0.43333333333333335,1
33438,89,16,33,0.8,2
147310,248,0,0,0.0,0
2559,2073,9,53,0.0,0
405,292,0,1,0.0,0
233,564,0,0,0.0,0
1151,1810,0,0,-0.25,0
13,120,0,1,0.0,2
360,308,0,0,0.5,1
13,34,0,0,0.05,0
204534,2305,34,121,0.09999999999999998,0
285,325,0,0,0.2,2
38512,27518,42,114,0.14285714285714285,1
117,243,0,0,0.0,0
59,289,0,0,-0.7999999999999999,2
2558,1096,0,0,0.0,0
791,419,0,0,0.05000000000000001,1
506,623,0,0,0.0,0
7369,2235,10,16,0.5,1
277,522,0,0,0.06666666666666668,0
4161,458,0,0,0.35714285714285715,1
26,206,0,0,0.0,0
302,210,0,0,0.13636363636363635,1
333,536,0,0,0.0,0
589,736,0,0,0.0,0
21,226,0,1,0.0,0
8968,3574,0,2,-0.5,2
11519,12671,5,3,0.0,0
514,726,0,0,0.0,0
149,432,0,1,0.0,0
1400,1331,0,1,0.0,0
2299,4872,0,0,0.0,0
23288,2093,0,1,0.0,0
64,337,0,0,-0.25,2
907,550,18,40,-0.5,2
3535,4911,0,0,0.0,0
363,951,0,0,0.0,0
6900,1586,5,14,-0.2083333333333333,1
6,4,0,0,-0.2,0
0,10,0,0,0.85,1
514,459,0,0,0.0,0
111,295,0,0,0.05,0
3423,4974,0,0,0.125,2
84,302,0,0,0.0,0
124885,80295,24,52,0.0,0
2061,1397,1,9,-0.5,2
101,267,0,0,0.0,0
10372,10177,4,10,0.5,1
5,229,0,0,-0.1,1
89706,52988,4,25,0.2333333333333333,0
440,34,1,0,-0.125,0
1397,96,0,0,-0.125,0
1277,2048,0,0,0.2986111111111111,1
531424,835,579,6196,0.0,0
394,102,0,0,0.0,0
103561,7335,1,0,0.0,0
5903,6108,0,0,-0.125,0
7247,2196,0,1,0.3,2
191,300,0,0,0.0,0
69,471,0,0,0.0,0
2423,4091,0,1,0.43333333333333335,2
75,76,0,0,0.3125,2
448,177,0,0,0.0,0
3047,215,4,8,0.4333333333333333,2
13690,1478,22,172,0.0,0
4268,114,0,0,0.1,2
86,109,0,0,-0.3125,1
47,73,0,0,0.0,0
1561,1506,0,3,-1.0,2
4292,4423,0,0,0.0,0
639,676,2,3,-0.18888888888888888,0
9,123,0,0,0.0,0
5722,6055,0,0,0.0,0
17008,3668,0,0,0.07878787878787878,1
9,71,0,2,0.0,0
7315,7931,0,1,0.0,0
3313,184,0,0,0.3,0
1137,1544,0,1,0.875,2
1943,861,0,0,-0.15,1
583,993,0,0,0.16666666666666669,1
134,901,0,0,0.1,0
86,109,0,0,-0.3125,1
519,143,3,0,0.15656565656565655,1
86,109,0,0,-0.3125,1
3096,126,4,5,-0.125,2
2756,57,0,2,-0.125,2
15115,14542,0,0,0.0,0
14,203,0,0,0.0,0
881,994,1,0,0.25,0
966,1201,0,3,0.0,0
2362,2924,0,1,0.0,0
890,746,0,1,0.1,0
2085,2227,4,4,0.0,0
1313,1679,0,0,0.0,0
10346,11051,0,3,0.0,0
3965,5000,1,10,0.8,2
20270,18765,2,3,0.0,0
565547,616,472,1786,0.3,2
4,1,0,0,0.0,0
11,98,1,1,-0.07083333333333333,1
10,3,0,0,0.0,0
187,12,0,0,0.10476190476190476,0
399992,2795,10,18,0.0,0
5466,86,4,6,0.0,0
2,2,0,0,0.0,0
14422,14180,30,34,0.0,0
0,0,0,0,-0.13333333333333333,1
88,118,0,1,0.0,2
12,114,0,0,0.175,2
95,377,0,0,0.11363636363636365,2
255670,55427,252,345,0.0,0
271,1422,0,0,-0.025000000000000026,2
15725,17385,0,5,0.0,0
1238,4062,0,0,0.13636363636363635,1
8892,1632,1,0,0.7,2
42,274,0,0,0.0,0
9325,9273,0,0,0.0,0
763,927,0,0,-0.05,1
21423,13069,0,0,0.0,0
14,133,0,0,0.0,2
1501,2674,0,3,0.1,0
419,220,0,0,0.0,0
9560,10531,0,0,0.1,1
104,362,0,0,-0.125,2
9560,10531,0,3,0.1,1
37,175,0,0,0.4,1
3462,3647,5,3,0.0,0
135,25,0,0,0.0,0
4427,181,3,8,0.125,0
250016,862,52,515,0.05000000000000002,1
226,2375,0,0,0.0,0
79,230,0,1,0.2,0
29,137,0,0,0.0,0
827,2002,0,1,0.21770833333333334,2
16665,2052,27,39,0.0,0
1215,588,0,0,0.0,0
216,216,0,0,0.0,0
79,230,0,0,0.2,0
1735,3633,1,1,0.0,0
1118,1264,0,0,0.0,0
9560,10531,0,0,0.1,1
38,112,0,0,0.0,0
2109,5000,0,1,0.0,0
79,230,0,0,0.2,0
13,202,0,0,0.175,0
1166,2544,0,0,0.0,0
130,86,0,0,0.1,0
9560,10531,0,0,0.1,1
2,9,0,0,0.0,0
0,26,0,0,0.0,0
12692,13748,1,1,0.08974358974358974,0
5383,5918,0,0,0.0,0
4216,4909,2,7,0.35,1
908,995,0,1,-0.08333333333333333,0
250,295,1,1,0.0,0
1160,1870,0,1,-0.6,2
49336,635,2,28,0.4333333333333333,2
428,1829,0,0,-0.1555555555555556,0
170,442,0,0,0.0,0
5363,646,0,0,0.0,0
1301,1485,0,3,-0.6999999999999998,2
264,283,0,0,0.0,0
28308,31217,2,3,0.0,0
3,13,0,0,0.2,2
8123,8553,0,6,0.0,0
2811,5002,3,3,1.3877787807814454e-17,0
2284,537,0,1,0.0,0
483717,995,1,1,0.13636363636363635,1
38,69,1,0,0.6000000000000001,2
145,655,0,2,0.0,0
4246,4489,0,0,0.2,0
147310,248,1,4,-0.125,0
352,302,0,0,0.0,0
1028,1277,0,2,0.05000000000000001,0
8092,8608,0,0,-0.1555555555555556,0
251,248,0,5,0.0,2
3960,4966,3,14,-0.03571428571428571,0
5758,1152,0,2,0.5375,2
26,13,0,0,0.02708333333333334,0
190,2155,0,0,0.5,2
2578,2632,0,1,0.0,0
38,141,0,0,0.025,2
557,933,1,0,0.0,0
308,643,0,1,0.1,0
105,303,0,0,0.08035714285714285,1
874,870,0,1,0.2,0
5279,5235,0,1,-0.2,0
2842,1507,1,1,0.09999999999999998,0
25400,25295,1,7,0.0,0
3,35,0,0,0.0,0
233,335,0,0,-0.26666666666666666,1
8677,6165,2,30,0.35,2
1520,1024,0,0,0.2,0
9560,10531,1,0,0.1,1
3310,3773,0,1,0.0,0
600,824,0,0,0.0,0
43,180,0,0,0.0,0
250,795,1,0,0.0,0
6845,985,1,1,-0.10000000000000003,0
9560,10531,0,0,0.1,1
4,0,0,0,0.1,0
52,572,1,0,0.11212121212121212,0
15,51,0,0,0.0,0
275,1069,0,0,0.0,0
116096,246,0,2,-0.025,0
11519,12671,0,0,0.0,0
63,334,0,0,0.275,1
352,302,0,0,0.0,0
18741,1242,0,1,0.1,1
4384,4829,1,0,0.0,2
5559,6089,0,0,-0.4000000000000001,2
5260,5786,0,4,0.0,0
576,848,0,0,0.5,1
639,676,0,2,0.0,0
81,274,0,0,0.0,0
440,1109,0,0,-0.125,0
15,82,0,0,0.0,0
3923,352,0,0,0.5,1
9082,127,0,0,0.1,0
36138,21942,15,36,0.2285714285714285,2
2218,3216,0,0,0.0,0
4494,3794,1,6,0.07142857142857142,2
1883,1698,0,0,0.3033333333333333,0
41,429,0,1,-0.2,1
38478,41853,1,2,0.2,1
742752,1422,353,1392,0.1,0
1642,1702,0,0,0.06666666666666665,0
232,175,0,0,0.0,0
961,2932,0,0,0.4,1
81,25,0,0,-0.35,1
218,591,0,0,0.1,0
5,86,0,0,0.0,0
1930,2549,0,0,-0.125,0
390,651,0,0,0.1,0
2,73,0,0,0.35,1
37647,16521,1,1,0.0,0
19,0,0,0,0.0,0
1509,889,0,2,0.0,0
33,78,0,0,0.0,0
20365,20424,7,11,-0.5,2
804,1766,0,0,0.0,0
21394,21656,3,7,0.0,0
0,0,0,0,0.0,0
435,661,3,6,0.0,0
4431,4664,0,2,0.0,0
51,15,0,0,0.0,0
44736,23852,2,4,0.0,0
267,187,0,0,0.0,0
21796,20826,7,16,0.0,0
101,219,0,0,0.08333333333333333,0
5237,5393,1,1,-0.7999999999999999,2
904,1723,1,2,0.0,0
13267,138,4,10,0.0,2
17674460,500,31,165,0.3033333333333333,0
2810,3549,1,2,0.1,0
73,495,0,6,0.25,0
368887,841,2,16,0.0,0
7,259,0,0,-0.25,0
31246,22039,7,39,-0.1555555555555556,0
58,1537,0,0,0.0,0
6313,3621,0,0,-0.125,0
4071,4711,0,0,-0.030952380952380964,0
13468,13733,0,1,0.0,0
36138,21942,39,71,0.0,0
5,31,0,0,0.1284722222222222,1
1,19,0,0,-0.4000000000000001,2
12,167,0,0,0.0,0
391,1076,0,0,0.0,0
1724,4931,1,0,0.8,2
13238,14227,2,3,0.0,0
16597,15936,1,0,0.0,0
4383,75,1,9,0.0,0
3,22,0,0,0.0,0
16,10,0,1,0.0,0
2534,2771,0,1,-0.5,2
178,1247,0,0,0.0,0
416,1234,0,0,0.0,0
1,7,0,1,0.0,0
29771,29777,17,31,0.0,0
7010,7431,0,0,0.0,0
153,264,0,1,0.1,2
8650,9122,0,0,0.0,0
856,5000,0,0,0.11818181818181818,1
811,1019,0,0,0.1965909090909091,0
8,33,0,0,0.275,1
5096,5018,0,0,0.13636363636363635,1
36,372,0,0,0.3865909090909091,1
33811,36833,3,4,0.0,0
17958,18677,3,1,-0.20000000000000004,0
6078,4682,6,6,0.35714285714285715,1
119546,93825,13,47,0.3033333333333333,0
1501,1338,2,7,-0.5,2
15788,14876,0,0,0.0,0
10,19,0,0,0.2,0
40,542,0,0,0.45,1
252,523,1,6,0.0,0
184,711,0,0,0.0,0
21890,578,0,1,-0.125,0
4463,4937,0,0,-0.125,0
5325,5695,2,4,0.05,0
1327,1813,0,2,0.10000000000000002,2
79,10,0,0,-0.2,0
6771,7430,0,0,0.43333333333333335,2
3065,2369,0,0,0.0,0
192,242,0,0,0.0,0
1963,378,1,4,0.0,0
4850,3929,0,1,0.0,0
138,299,0,4,0.3111111111111111,1
72,245,0,1,0.0,0
96047,276,14,67,0.0,0
1845,2266,0,1,0.0,0
57010,719,0,1,0.0,0
30438,2095,1,2,0.05000000000000002,1
468,449,0,1,0.016666666666666663,0
9,129,0,0,0.0,0
2177,943,0,0,0.2,0
98,35,0,0,0.0,2
605,516,0,1,0.13636363636363635,1
902628,3200,3,36,0.1965909090909091,0
2649,4339,0,0,0.0,1
2632,4601,0,1,-0.125,0
36,923,0,0,-0.1,0
249,2478,0,0,-0.07777777777777779,0
5165,5154,38,50,0.0,2
163,89,0,0,0.2,2
964,701,0,6,0.0,0
1,0,0,1,0.43333333333333335,2
2620,1858,0,4,0.062121212121212126,0
205,544,0,0,-0.5888888888888889,2
911,644,0,3,0.0,0
1110,2717,0,0,0.1,0
8,30,0,0,0.0,0
20,23,0,0,-0.15,2
34,162,0,0,0.0,0
1310,2054,0,0,0.0,0
125,294,0,0,-0.07777777777777779,2
376,449,0,0,0.0,0
176,38,0,0,-0.2,2
62,169,0,0,0.15,1
2621,4864,0,2,0.0,0
403,137,1,1,0.13636363636363635,1
2291,1862,0,0,0.125,2
13,90,0,0,0.0,0
2710,216,0,1,-0.4,1
83,137,1,0,0.0,0
502,1147,0,0,-0.3499999999999999,0
1594,2139,1,0,0.0,0
74,65,0,0,0.08750000000000001,1
25218,9018,1,1,-0.4,2
19300,4493,4,2,-0.4,2
3933,4856,0,0,0.25,0
128,0,0,0,0.0,0
100,822,0,0,-0.17857142857142858,0
3567,2957,2,2,0.0,0
5634,5944,1,0,0.0,2
341,430,0,0,0.0,0
5790,2734,10,13,0.012121212121212116,0
39128,39470,14,29,-0.04999999999999999,1
442,540,0,0,-0.2222222222222222,1
2387,715,0,0,0.0,0
550405,4250,23,102,-0.1,0
217,110,0,0,0.0,0
163,176,1,7,0.0,0
774,1199,1,1,0.0,0
4874,3376,4,14,0.0,0
80,230,0,0,0.0,0
142,428,0,0,0.1,2
3231,4469,0,2,0.10714285714285714,0
0,55,0,0,-0.5,2
4370,4566,0,0,0.8,2
4246,4905,1,1,0.05000000000000001,0
9615,706,0,0,0.3,0
4,70,0,0,0.13333333333333333,1
4,70,0,0,0.13333333333333333,1
183,750,0,0,0.0,0
60,48,0,1,-0.29464285714285715,0
5605,2519,0,1,0.1,0
1534,407,0,1,0.78,2
20076,19949,1,4,0.0,0
15377,16776,1,2,-0.8,2
5886,55,6,15,0.0,0
48,33,0,0,0.1,0
176,130,1,2,0.15833333333333333,0
2522,2112,0,1,0.0,0
12066,656,0,0,0.0,0
605,2163,0,1,0.0,0
24905,22676,3,5,0.0,0
1364,2135,0,0,0.08333333333333334,1
1364,2135,0,0,0.4166666666666667,2
1364,2135,0,0,0.0,0
1364,2135,0,0,0.43333333333333335,2
21,277,0,0,0.0,0
87,132,1,1,0.0,0
5,140,0,0,0.31666666666666665,0
4968,1072,0,0,0.35714285714285715,1
6247,6840,0,0,0.2,2
3932,4903,0,0,-0.4000000000000001,2
3812,4066,3,2,0.0,0
923,53,6,3,0.13636363636363635,1
230,531,0,0,0.0,0
1093,522,6,18,0.13,2
582,1027,0,0,-0.15,0
2937,440,0,0,0.0,0
2032,983,0,0,-0.20000000000000004,0
21,277,0,0,0.0,0
39887,43084,3,7,0.0,0
2937,440,0,1,0.05,0
4436,4098,2,1,-0.4166666666666667,2
1971,4983,0,1,0.0,0
81520,79885,2,2,-0.125,0
228,389,0,3,0.0,0
3850,107,5,36,0.4285714285714286,1
6,74,0,0,0.0,0
94,415,0,0,0.13636363636363635,1
138,486,0,0,0.0,0
12,25,0,1,0.0,0
39943,40717,4,3,0.0,0
1369,3294,1,1,-0.2,0
7,44,0,0,0.0,0
2876,3509,0,0,0.2,0
34,138,0,0,0.13636363636363635,1
150,671,0,0,0.0,0
290,1010,0,1,0.45,2
1369,3294,0,0,-0.275,1
3855,4994,0,0,0.5,1
255,0,1,0,0.0,0
3179,1634,0,0,-0.20000000000000004,0
40,69,0,0,0.0,0
510,518,0,0,-0.3333333333333333,2
6,121,0,0,0.6,2
1503,165,0,0,0.02500000000000001,0
16983,455,0,2,-0.08333333333333333,1
347,1245,0,0,0.0,0
26001,24996,5,8,0.0,0
1634,2554,2,2,0.0,0
2303,2499,1,1,0.0,0
395,563,0,1,-0.7142857142857143,2
1414,4400,0,0,-0.2458333333333333,1
620,595,2,8,0.13636363636363635,1
347,1245,0,0,0.0,0
2463,3372,0,2,0.0,0
182,338,0,1,0.0,0
4076,4998,0,3,0.475,2
13,111,0,0,0.0,0
11,103,0,0,0.0,0
123,838,0,0,0.0,0
505,813,11,59,0.0,0
253,900,0,0,0.26666666666666666,1
175,767,0,0,0.0,0
2437,2928,1,13,0.05000000000000002,1
142,175,0,1,0.0,0
2494,4366,2,2,0.0,0
13,342,0,0,0.033333333333333326,1
26051,162,25,214,0.0,0
429,871,0,0,-0.2,0
181,502,0,0,0.21818181818181812,0
123,79,0,0,0.0,0
739,500,0,0,0.0,0
283577,255,27,84,0.0,1
338,1932,0,0,0.16818181818181818,1
811,1421,0,0,0.05,0
33,70,0,0,0.13636363636363635,1
162,128,0,1,0.05,0
79,137,0,0,-0.5,2
22,196,0,1,0.5,1
760,522,0,0,0.25,2
1,0,0,0,0.2083333333333333,2
1599,1477,1,2,0.0,0
18113,15659,115,118,0.4,2
465,937,0,0,0.0,0
1676,4367,0,1,-0.20000000000000004,0
102,252,0,0,0.0,0
104,280,3,6,0.0,0
856,880,0,0,0.0,0
9,85,0,0,0.0,0
837,744,0,2,0.0,1
89,212,0,0,0.0,0
7242,6463,1,0,0.2,2
112,75,0,1,0.4372727272727272,1
586,406,0,0,0.0,0
245,908,0,0,0.0,0
262,1626,0,0,0.0,0
89,72,0,1,0.0,0
2,119,0,0,-0.6,1
104,280,1,2,0.2,0
70,257,0,0,0.125,1
656,2726,1,1,-0.125,0
783,951,0,3,0.0,0
252,260,0,0,0.5,1
152153,13272,0,1,-0.2,0
172,309,0,0,0.0,0
3985,4960,0,1,0.0,0
936,4972,0,2,0.08409090909090909,1
170,0,0,0,0.0,0
258,2018,0,0,0.5,1
1010,1288,0,0,-0.20000000000000004,0
1025,1868,0,0,0.0,0
12501,11506,0,0,0.0,1
329,612,17,17,0.0,0
310,526,0,0,0.0,0
784,172,1,0,0.0,0
1473,2111,0,0,0.0,0
0,0,0,0,0.0,0
1772,4999,0,1,0.0,0
8588,8503,1,3,0.0,0
22,501,0,0,0.03333333333333333,0
3121,3478,17,62,-0.11666666666666667,0
295,148,0,0,0.0,0
232,1411,0,0,0.1340909090909091,0
3,28,0,0,0.0,0
8588,8503,0,0,0.0,0
7728,958,1,1,0.18333333333333326,0
5051,5011,0,1,-0.5,2
91,56,0,0,-0.2,0
4896,4724,0,0,0.0,0
26821,75,3,6,0.35714285714285715,1
60,33,0,0,0.0,0
5882,5901,0,0,0.0,0
7872,8311,0,0,0.0,0
505,1003,0,0,0.0,0
206,1438,0,0,0.0,0
4381,3612,0,7,0.0,0
61,22,0,1,0.0,0
1605,2449,0,0,-0.125,0
1658,380,0,0,0.04166666666666666,1
732,2082,0,2,0.0,1
5655,6224,0,1,0.0,0
199,304,1,0,-0.6999999999999998,2
764,198,2,2,0.1,1
182,348,0,1,0.35714285714285715,1
4313,3605,0,0,0.0,0
1205,1110,0,0,-0.13333333333333333,2
847,1033,0,4,0.0,0
857,1301,0,0,0.4,2
1211,663,0,0,0.0,0
21665,21864,0,1,0.0,0
7,41,0,0,0.0,0
3156,3426,0,1,0.0,0
169211,11290,193,383,-0.30000000000000004,0
32,54,0,2,0.0,0
497,203,0,2,0.0,0
701,1483,0,0,-0.1625,0
2,3,0,0,0.0,0
1163,739,0,2,-0.2,0
8176,7170,0,0,0.08333333333333333,0
7183,3150,0,1,-0.16666666666666666,1
1814,3385,0,9,0.5,1
9650,9209,1,2,0.0,0
553,1184,0,2,0.0,0
465,937,0,0,0.0,0
5385,5277,0,0,0.0,0
2102,3169,1,0,0.0,0
68940,64278,4,9,0.0,0
24,59,0,0,0.8,0
156,566,0,0,0.8,0
2371,1948,2,1,0.0,0
416,1612,1,1,-0.8,2
102,383,0,0,-0.1875,1
515,904,0,0,0.1488095238095238,1
1247,229,0,0,-0.2,0
35973,34275,4,10,0.0,0
43,156,1,3,0.0,0
9448,2210,207,324,0.2857142857142857,1
1343,1907,0,2,0.0,0
894,4988,0,1,0.0,0
2649,4339,0,0,-0.13181818181818186,1
3759,4235,0,0,0.0,0
176,2631,0,1,-0.16666666666666666,0
378,186,0,2,0.0,0
896,4267,0,0,0.0,0
201,567,0,0,0.0,0
10514,11466,8,10,-0.4000000000000001,2
651,571,2,6,0.0,0
115,2359,0,0,-0.16666666666666666,0
1308,933,0,1,0.0,0
2113,1331,2,5,0.35000000000000003,0
2340,1406,0,2,0.5249999999999999,1
634,1501,0,0,0.0,0
5931,3842,1,3,0.0,0
0,21,0,0,0.0,0
1150,1027,0,0,0.0,0
2902,2932,0,0,0.0,0
6247,6840,0,0,0.07878787878787878,0
73,289,1,0,0.2333333333333333,1
1792,2238,0,0,0.45,1
589,623,0,0,0.0,0
45,607,0,0,0.1,0
100,1,0,2,0.5,2
11138,12238,0,0,0.0,0
64868,58787,3,3,0.0,0
70,143,0,0,0.0,0
1169,2021,0,0,-0.30000000000000004,0
137,575,0,0,-0.2,2
14,0,0,0,0.0,0
6333,6092,0,0,0.05,0
424,1393,0,0,0.0,0
1149,1805,0,0,-0.07142857142857148,1
53,114,0,0,0.0,0
3431,3755,0,0,-0.025,0
300,738,0,0,0.0,0
2853,5001,0,0,0.13636363636363635,1
154,334,0,0,0.0,0
60,744,0,0,0.0,0
380,182,0,1,0.2,0
33,171,0,0,0.0,0
176,132,0,5,1.0,2
609,198,0,1,0.3,1
80,339,0,0,0.0,0
189,64,0,1,0.18333333333333326,0
192,762,0,1,0.25,2
148,435,0,2,0.05833333333333333,1
485,219,0,0,0.10000000000000002,0
310,604,0,0,0.2,0
403,1002,0,3,0.04242424242424242,1
7,60,0,0,0.125,0
1132,1131,0,7,0.0,2
0,40,0,0,0.0,0
152343,3176,0,1,-0.125,0
66,112,0,0,-0.20000000000000004,0
61,340,0,0,0.0,0
45,826,0,0,-0.05,0
749,721,1,1,0.0,1
1314,1714,0,0,0.0,0
712,2432,0,2,0.0,1
0,40,0,0,0.0,0
54,485,0,0,0.3035714285714285,0
306,2765,1,2,-0.18333333333333326,2
1024,2466,0,0,0.0,0
0,64,0,0,0.25,0
